txn_id,user_id,amount_inr,ip_risk_score,distance_from_home_km,is_vpn,status,true_label
txn_b2a4ee07,user_2997,22795.99,90,3457,True,BLOCKED,FRAUD
txn_0f6f3ee0,user_4748,5132.43,95,4702,True,BLOCKED,FRAUD
txn_621e49cb,user_2078,12659.97,90,2146,True,BLOCKED,FRAUD
txn_dc0a3619,user_2330,30418.04,87,6441,True,BLOCKED,FRAUD
txn_850f68f7,user_2760,1888.79,69,488,True,BLOCKED,LEGITIMATE
txn_7272f81e,user_2624,11704.75,95,7555,True,BLOCKED,FRAUD
txn_daf792d1,user_5824,3155.28,74,347,True,BLOCKED,LEGITIMATE
txn_0842223f,user_3725,33126.93,89,1126,True,BLOCKED,FRAUD
txn_af9874cb,user_2834,14981.65,61,244,True,BLOCKED,LEGITIMATE
txn_ddc172f4,user_1808,24980.85,83,90,False,BLOCKED,LEGITIMATE
txn_b946a561,user_8278,40646.58,96,1458,True,BLOCKED,FRAUD
txn_0fb4dd88,user_1519,25552.97,77,495,True,BLOCKED,LEGITIMATE
txn_34feb0d8,user_7160,29223.74,86,2768,True,BLOCKED,FRAUD
txn_b915b681,user_3642,16195.37,99,1361,True,BLOCKED,FRAUD
txn_a9831a50,user_3852,13828.02,94,8910,True,BLOCKED,FRAUD
txn_68363500,user_1278,48752.9,90,6192,True,BLOCKED,FRAUD
txn_a11b7506,user_8804,21115.75,90,3405,True,BLOCKED,FRAUD
txn_7f20aaf4,user_3652,12953.72,93,8533,True,BLOCKED,FRAUD
txn_2373d5a5,user_5568,12919.07,70,451,True,BLOCKED,LEGITIMATE
txn_11a43250,user_4453,21557.67,90,6302,True,BLOCKED,FRAUD
txn_bb8d3468,user_9107,33922.7,65,362,False,BLOCKED,LEGITIMATE
txn_afe0ec35,user_4484,24977.9,88,3378,True,BLOCKED,FRAUD
txn_265c33fb,user_7790,29176.26,74,243,False,BLOCKED,LEGITIMATE
txn_588681a5,user_9509,18914.43,66,56,True,BLOCKED,LEGITIMATE
txn_0ff34b07,user_1988,32325.7,88,1533,True,BLOCKED,FRAUD
txn_39eaf8b7,user_2815,14059.73,91,5884,True,BLOCKED,FRAUD
txn_3f488dca,user_1592,27728.62,97,6610,True,BLOCKED,FRAUD
txn_a7d2b4af,user_5726,13900.65,88,8190,True,BLOCKED,FRAUD
txn_a14acb2e,user_8449,47537.08,89,6608,True,BLOCKED,FRAUD
txn_4aa126eb,user_5544,13442.06,74,491,False,BLOCKED,LEGITIMATE
txn_1fcb9d85,user_3189,7094.08,88,2025,True,BLOCKED,FRAUD
txn_da9aaad8,user_2864,19152.51,98,5383,True,BLOCKED,FRAUD
txn_77ebfef3,user_1564,26319.74,98,8063,True,BLOCKED,FRAUD
txn_0c79c3bd,user_3168,35779.14,75,204,True,BLOCKED,LEGITIMATE
txn_095d80bf,user_9775,12580.86,63,97,True,BLOCKED,LEGITIMATE
txn_356f48a1,user_1936,9889.76,81,237,False,BLOCKED,LEGITIMATE
txn_269c9ac3,user_1987,18328.21,92,6959,True,BLOCKED,FRAUD
txn_a4429196,user_3868,47910.25,97,4507,True,BLOCKED,FRAUD
txn_a45533de,user_6661,10474.99,94,1239,True,BLOCKED,FRAUD
txn_f9630ca0,user_7000,7833.4,81,143,False,BLOCKED,LEGITIMATE
txn_8f319129,user_6367,1868.94,85,3783,True,BLOCKED,FRAUD
txn_77004ff5,user_5089,34334.19,96,3706,True,BLOCKED,FRAUD
txn_1248dadf,user_4435,11682.88,93,8897,True,BLOCKED,FRAUD
txn_d76a6752,user_6009,4655.94,91,5795,True,BLOCKED,FRAUD
txn_5c5c334f,user_2241,26789.62,95,8648,True,BLOCKED,FRAUD
txn_ef3af203,user_3823,9946.87,99,6048,True,BLOCKED,FRAUD
txn_489dc2cb,user_3344,27685.49,92,1406,True,BLOCKED,FRAUD
txn_b00efa94,user_2466,21465.5,82,473,False,BLOCKED,LEGITIMATE
txn_cb1bd0b0,user_9531,20248.46,87,3998,True,BLOCKED,FRAUD
txn_1a769808,user_8307,7641.41,99,2242,True,BLOCKED,FRAUD
txn_31f9e2c2,user_6033,26925.61,86,9123,True,BLOCKED,FRAUD
txn_15cd71c6,user_2443,13164.06,73,468,False,BLOCKED,LEGITIMATE
txn_735fea2c,user_7133,43303.32,95,3160,True,BLOCKED,FRAUD
txn_dcb059d5,user_9556,43625.99,64,387,True,BLOCKED,LEGITIMATE
txn_bcd32cd2,user_4461,34430.12,77,57,True,BLOCKED,LEGITIMATE
txn_bf3e551f,user_8708,44058.73,91,2538,True,BLOCKED,FRAUD
txn_17cf70af,user_3027,42537.94,76,391,True,BLOCKED,LEGITIMATE
txn_8dea01dd,user_8327,19284.51,63,490,True,BLOCKED,LEGITIMATE
txn_4eed7bb1,user_6583,48188.01,86,9933,True,BLOCKED,FRAUD
txn_67afe4f0,user_7405,42975.68,95,9164,True,BLOCKED,FRAUD
txn_865a7ad2,user_7263,10757.79,90,4236,True,BLOCKED,FRAUD
txn_c59e9264,user_9114,36053.41,90,5334,True,BLOCKED,FRAUD
txn_46017f8a,user_7922,49760.51,85,7113,True,BLOCKED,FRAUD
txn_4388aa3f,user_6841,7027.79,99,3035,True,BLOCKED,FRAUD
txn_cd829030,user_7492,10649.35,98,5801,True,BLOCKED,FRAUD
txn_e546c9b7,user_1582,39735.85,98,1457,True,BLOCKED,FRAUD
txn_03fc3e6c,user_2328,36905.78,85,3956,True,BLOCKED,FRAUD
txn_f7ce723a,user_8705,35172.01,69,457,True,BLOCKED,LEGITIMATE
txn_511a82ec,user_5444,6147.42,92,1850,True,BLOCKED,FRAUD
txn_a2195e9e,user_4728,13632.75,79,165,True,BLOCKED,LEGITIMATE
txn_954b3e66,user_1965,40166.29,67,260,False,BLOCKED,LEGITIMATE
txn_47f90628,user_1438,35156.57,89,7691,True,BLOCKED,FRAUD
txn_106780be,user_2065,12966.98,98,4564,True,BLOCKED,FRAUD
txn_dadbf43b,user_9611,26746.45,98,7561,True,BLOCKED,FRAUD
txn_61b58e98,user_1262,31419.43,93,6858,True,BLOCKED,FRAUD
txn_6b4e4fb4,user_8334,39057.43,81,62,True,BLOCKED,LEGITIMATE
txn_cb2a336a,user_4883,45954.36,92,5478,True,BLOCKED,FRAUD
txn_edf06b6d,user_8765,19340.53,93,3880,True,BLOCKED,FRAUD
txn_f6b6ee12,user_2742,9114.27,85,5284,True,BLOCKED,FRAUD
txn_21be72a4,user_4616,35677.03,83,66,False,BLOCKED,LEGITIMATE
txn_bb160b3d,user_1039,29818.58,96,9087,True,BLOCKED,FRAUD
txn_a65f795a,user_7260,41425.5,97,3502,True,BLOCKED,FRAUD
txn_b6476bcd,user_2429,4938.86,88,4349,True,BLOCKED,FRAUD
txn_719586c4,user_7278,27999.87,91,3852,True,BLOCKED,FRAUD
txn_5917e000,user_2381,29117.54,90,9195,True,BLOCKED,FRAUD
txn_a4a7b8f4,user_1402,34925.93,88,8555,True,BLOCKED,FRAUD
txn_d46d611b,user_5828,25889.81,63,402,False,BLOCKED,LEGITIMATE
txn_1aa93bfe,user_7258,36493.8,91,6270,True,BLOCKED,FRAUD
txn_120828de,user_2759,23637.05,91,4988,True,BLOCKED,FRAUD
txn_13319e12,user_4381,33204.54,98,9185,True,BLOCKED,FRAUD
txn_bf93e498,user_1055,615.68,89,2707,True,BLOCKED,FRAUD
txn_406bcd3c,user_9783,46909.7,89,8439,True,BLOCKED,FRAUD
txn_724476ed,user_5109,41935.35,99,7037,True,BLOCKED,FRAUD
txn_1ac53eda,user_2896,9029.24,86,3534,True,BLOCKED,FRAUD
txn_c66dfa2a,user_1227,13183.17,68,235,False,BLOCKED,LEGITIMATE
txn_bc5f7aa2,user_5904,38245.83,91,3433,True,BLOCKED,FRAUD
txn_fea2f4f1,user_4665,48510.66,74,484,False,BLOCKED,LEGITIMATE
txn_8ca56365,user_2189,46285.65,72,453,True,BLOCKED,LEGITIMATE
txn_d57d2fc0,user_7654,44763.52,61,353,False,BLOCKED,LEGITIMATE
txn_a886e7d2,user_8082,10677.37,85,1154,True,BLOCKED,FRAUD
txn_d2b74576,user_2580,43949.98,95,3482,True,BLOCKED,FRAUD
txn_056041e6,user_9593,38787.62,96,6312,True,BLOCKED,FRAUD
txn_8cbf9f36,user_2771,28411.31,65,375,True,BLOCKED,LEGITIMATE
txn_6ff921ba,user_9169,29971.21,96,2514,True,BLOCKED,FRAUD
txn_deccbe7b,user_9132,3280.72,72,102,True,BLOCKED,LEGITIMATE
txn_28f82a03,user_3923,6572.74,86,7695,True,BLOCKED,FRAUD
txn_9f61d6b3,user_6569,9070.39,96,4887,True,BLOCKED,FRAUD
txn_40e8abf1,user_2411,36311.01,61,304,False,BLOCKED,LEGITIMATE
txn_09100756,user_7732,42902.52,99,1782,True,BLOCKED,FRAUD
txn_e1154139,user_9036,808.17,88,1182,True,BLOCKED,FRAUD
txn_ea7408e5,user_8606,18186.22,90,7459,True,BLOCKED,FRAUD
txn_e4fc6840,user_5908,47951.05,85,9671,True,BLOCKED,FRAUD
txn_95acda62,user_3273,40833.93,98,8307,True,BLOCKED,FRAUD
txn_f6e8bee3,user_8837,4488.37,97,6969,True,BLOCKED,FRAUD
txn_e1080adc,user_3621,9411.0,78,406,False,BLOCKED,LEGITIMATE
txn_00cf944e,user_4712,16811.72,84,237,True,BLOCKED,LEGITIMATE
txn_bf542992,user_2558,16853.74,86,2825,True,BLOCKED,FRAUD
txn_e1768343,user_8423,33578.49,85,205,True,BLOCKED,LEGITIMATE
txn_5fbd6357,user_4457,23436.31,67,388,False,BLOCKED,LEGITIMATE
txn_93e55e00,user_5585,33849.47,66,464,False,BLOCKED,LEGITIMATE
txn_e106807f,user_1373,37415.51,91,3880,True,BLOCKED,FRAUD
txn_905c751e,user_1456,29821.33,64,480,True,BLOCKED,LEGITIMATE
txn_ae6dfc25,user_7289,21722.24,70,99,True,BLOCKED,LEGITIMATE
txn_a895e4fd,user_7682,19691.81,96,7934,True,BLOCKED,FRAUD
txn_75d9fa13,user_8475,34640.66,87,2740,True,BLOCKED,FRAUD
txn_86c1514b,user_3869,4362.86,64,330,True,BLOCKED,LEGITIMATE
txn_bf8aadf5,user_3211,44786.25,91,4331,True,BLOCKED,FRAUD
txn_cf036b6d,user_1005,6848.79,63,233,False,BLOCKED,LEGITIMATE
txn_c08d7c75,user_9158,41553.22,63,305,False,BLOCKED,LEGITIMATE
txn_6bd9331e,user_6006,47525.29,95,4355,True,BLOCKED,FRAUD
txn_3aedbdbc,user_8458,46915.03,70,119,True,BLOCKED,LEGITIMATE
txn_a74b6a69,user_7882,1145.86,60,141,True,BLOCKED,LEGITIMATE
txn_6422837d,user_3564,6254.92,85,4868,True,BLOCKED,FRAUD
txn_7c346fec,user_6053,49853.72,92,9511,True,BLOCKED,FRAUD
txn_fb19db4f,user_2090,7081.87,95,4292,True,BLOCKED,FRAUD
txn_750a9251,user_6917,17414.27,86,5995,True,BLOCKED,FRAUD
txn_9be56afc,user_4600,22897.6,88,1168,True,BLOCKED,FRAUD
txn_9f98920b,user_2420,28002.8,99,5335,True,BLOCKED,FRAUD
txn_0ecd0399,user_1169,47464.62,98,6054,True,BLOCKED,FRAUD
txn_7343b309,user_2185,29932.27,75,290,False,BLOCKED,LEGITIMATE
txn_46c7abe1,user_6535,36093.23,85,96,False,BLOCKED,LEGITIMATE
txn_2f3d85ac,user_6122,36893.87,63,238,False,BLOCKED,LEGITIMATE
txn_95f6b4de,user_6059,40152.0,89,1824,True,BLOCKED,FRAUD
txn_3c961444,user_9179,29182.5,95,9210,True,BLOCKED,FRAUD
txn_50e1d60a,user_3242,24453.8,85,9722,True,BLOCKED,FRAUD
txn_8cba04fc,user_9952,28489.04,95,4525,True,BLOCKED,FRAUD
txn_3b251db3,user_5289,33297.1,91,4129,True,BLOCKED,FRAUD
txn_a2ed79a5,user_2751,18110.33,99,7440,True,BLOCKED,FRAUD
txn_3b18b872,user_7162,27703.6,96,9503,True,BLOCKED,FRAUD
txn_6c024530,user_8663,12802.85,92,7790,True,BLOCKED,FRAUD
txn_1e5ee5c5,user_3240,19917.39,87,7050,True,BLOCKED,FRAUD
txn_40547f6f,user_2336,5717.31,73,401,True,BLOCKED,LEGITIMATE
txn_01527f98,user_3535,1321.83,81,303,True,BLOCKED,LEGITIMATE
txn_cc02af5e,user_4545,15597.11,67,287,False,BLOCKED,LEGITIMATE
txn_bea7033d,user_5777,43615.53,98,6566,True,BLOCKED,FRAUD
txn_ea1f4ba1,user_2175,5179.45,98,1029,True,BLOCKED,FRAUD
txn_91bf00c2,user_2957,16072.02,87,6611,True,BLOCKED,FRAUD
txn_37546e9f,user_1857,30004.47,98,1747,True,BLOCKED,FRAUD
txn_ccada50e,user_2659,38696.66,91,9592,True,BLOCKED,FRAUD
txn_3168175b,user_9876,4095.67,71,209,False,BLOCKED,LEGITIMATE
txn_86d30cf3,user_2895,8672.25,88,3718,True,BLOCKED,FRAUD
txn_c9ff3be9,user_4770,36611.16,78,334,True,BLOCKED,LEGITIMATE
txn_dd67bf10,user_9981,34991.61,89,8063,True,BLOCKED,FRAUD
txn_69d6dc38,user_8437,46123.94,92,6159,True,BLOCKED,FRAUD
txn_2485371d,user_5507,34939.5,82,120,True,BLOCKED,LEGITIMATE
txn_b78e7f30,user_9768,49101.48,85,9817,True,BLOCKED,FRAUD
txn_9d99c26a,user_3689,14151.46,86,5187,True,BLOCKED,FRAUD
txn_3ec8f66b,user_8251,24014.01,94,4797,True,BLOCKED,FRAUD
txn_5ef77b61,user_1921,24096.64,95,4295,True,BLOCKED,FRAUD
txn_b3dc032c,user_1887,39085.76,80,289,True,BLOCKED,LEGITIMATE
txn_50014884,user_3761,16916.62,89,4685,True,BLOCKED,FRAUD
txn_09e98148,user_3809,44828.95,63,281,False,BLOCKED,LEGITIMATE
txn_0f7c222b,user_4591,17764.0,82,168,False,BLOCKED,LEGITIMATE
txn_a394cdd6,user_6906,25272.05,96,9535,True,BLOCKED,FRAUD
txn_4528cf02,user_2588,13543.08,68,386,True,BLOCKED,LEGITIMATE
txn_98ab3ab4,user_9659,30643.08,83,92,False,BLOCKED,LEGITIMATE
txn_cedad21c,user_1282,567.21,94,2090,True,BLOCKED,FRAUD
txn_24612ae5,user_5609,5463.31,85,5886,True,BLOCKED,FRAUD
txn_68e84bad,user_4223,22277.18,90,2907,True,BLOCKED,FRAUD
txn_93e34dc7,user_5028,24639.62,74,136,True,BLOCKED,LEGITIMATE
txn_1d5539b3,user_7171,42604.22,85,5090,True,BLOCKED,FRAUD
txn_84de5958,user_2338,31409.67,67,445,True,BLOCKED,LEGITIMATE
txn_18efdeea,user_2237,33104.34,89,2996,True,BLOCKED,FRAUD
txn_88a9eb88,user_5928,1413.36,85,6511,True,BLOCKED,FRAUD
txn_c4da5041,user_6319,44493.21,71,302,True,BLOCKED,LEGITIMATE
txn_bd5f3aeb,user_5889,15872.45,90,2115,True,BLOCKED,FRAUD
txn_cecd145f,user_4978,32840.57,97,2828,True,BLOCKED,FRAUD
txn_b7a92a62,user_4232,28963.6,88,8753,True,BLOCKED,FRAUD
txn_24a59164,user_9330,17226.87,98,5494,True,BLOCKED,FRAUD
txn_80caf34c,user_6879,43313.95,85,1885,True,BLOCKED,FRAUD
txn_9e053c44,user_1066,47021.71,99,2277,True,BLOCKED,FRAUD
txn_787e993d,user_2833,3200.76,74,123,False,BLOCKED,LEGITIMATE
txn_ba44a1e0,user_3600,29850.73,85,241,False,BLOCKED,LEGITIMATE
txn_851ae11d,user_3252,43486.92,92,4130,True,BLOCKED,FRAUD
txn_1170f36e,user_7767,47242.37,76,96,False,BLOCKED,LEGITIMATE
txn_780a3263,user_5431,48642.21,96,9133,True,BLOCKED,FRAUD
txn_6e55d999,user_4554,8826.85,86,7817,True,BLOCKED,FRAUD
txn_8d865796,user_1904,12874.77,93,9511,True,BLOCKED,FRAUD
txn_1f8507a1,user_7780,46200.74,89,8296,True,BLOCKED,FRAUD
txn_860285df,user_4631,12815.18,89,1686,True,BLOCKED,FRAUD
txn_83304796,user_4634,49544.73,90,4715,True,BLOCKED,FRAUD
txn_8a22cab7,user_6782,38970.53,70,343,False,BLOCKED,LEGITIMATE
txn_086573a2,user_1885,23696.82,91,2190,True,BLOCKED,FRAUD
txn_6a5d3185,user_6761,9077.57,98,7116,True,BLOCKED,FRAUD
txn_9e6488f2,user_5381,40378.13,91,6803,True,BLOCKED,FRAUD
txn_67aa76ba,user_2523,11526.44,90,2578,True,BLOCKED,FRAUD
txn_6ca59cc8,user_7797,10319.99,83,231,True,BLOCKED,LEGITIMATE
txn_27a4de04,user_6669,39225.48,93,6535,True,BLOCKED,FRAUD
txn_ce4b3897,user_8127,27892.48,99,6577,True,BLOCKED,FRAUD
txn_c6b905ec,user_5571,49306.25,96,6843,True,BLOCKED,FRAUD
txn_4f045276,user_7394,19867.65,90,2484,True,BLOCKED,FRAUD
txn_99f9e990,user_8575,9304.14,91,8427,True,BLOCKED,FRAUD
txn_7fdfba6c,user_1218,36657.75,72,341,False,BLOCKED,LEGITIMATE
txn_182d62f0,user_8257,32947.29,87,4939,True,BLOCKED,FRAUD
txn_5c1734cc,user_6459,4100.62,88,1591,True,BLOCKED,FRAUD
txn_1ebda2bc,user_6004,19201.04,93,6561,True,BLOCKED,FRAUD
txn_cfab0432,user_3535,15930.93,80,66,False,BLOCKED,LEGITIMATE
txn_7b71b0d2,user_7749,26195.52,91,9702,True,BLOCKED,FRAUD
txn_755f2354,user_3120,36266.59,82,123,False,BLOCKED,LEGITIMATE
txn_a5969604,user_2644,37343.94,80,99,False,BLOCKED,LEGITIMATE
txn_a9883ced,user_9699,44987.36,74,336,True,BLOCKED,LEGITIMATE
txn_1acfc225,user_9521,47454.61,93,7671,True,BLOCKED,FRAUD
txn_dc3d7323,user_7853,18380.46,93,7757,True,BLOCKED,FRAUD
txn_2dbbb3b2,user_2572,25769.94,84,351,False,BLOCKED,LEGITIMATE
txn_6f08d732,user_4341,44973.19,95,5266,True,BLOCKED,FRAUD
txn_294bac99,user_3605,41139.99,98,2287,True,BLOCKED,FRAUD
txn_d9d69c82,user_3449,2887.39,86,4079,True,BLOCKED,FRAUD
txn_8999254a,user_4856,17616.62,66,265,False,BLOCKED,LEGITIMATE
txn_0e0c18d1,user_4072,34210.74,89,3832,True,BLOCKED,FRAUD
txn_0a95c4d5,user_2405,16436.05,92,4706,True,BLOCKED,FRAUD
txn_421b981f,user_8766,12577.77,70,151,True,BLOCKED,LEGITIMATE
txn_8971d416,user_4450,7514.25,87,3272,True,BLOCKED,FRAUD
txn_00b78790,user_7522,9569.47,92,4621,True,BLOCKED,FRAUD
txn_72803d7c,user_7942,22844.72,87,1367,True,BLOCKED,FRAUD
txn_504b7ea2,user_3009,22348.37,66,187,True,BLOCKED,LEGITIMATE
txn_ef25f71e,user_1625,22227.58,95,8193,True,BLOCKED,FRAUD
txn_4b6fa115,user_4977,41608.72,64,240,True,BLOCKED,LEGITIMATE
txn_38c52a65,user_8608,18293.42,85,330,False,BLOCKED,LEGITIMATE
txn_8cbf762c,user_6721,42020.3,94,4878,True,BLOCKED,FRAUD
txn_8b7044e1,user_6839,4123.96,69,494,True,BLOCKED,LEGITIMATE
txn_155d6efb,user_3942,29487.83,99,1002,True,BLOCKED,FRAUD
txn_f3194cb6,user_9164,28626.53,64,473,True,BLOCKED,LEGITIMATE
txn_0353d210,user_5366,40960.86,87,9415,True,BLOCKED,FRAUD
txn_4b90d4d5,user_9484,38037.36,86,8877,True,BLOCKED,FRAUD
txn_28798518,user_6888,11769.66,87,7359,True,BLOCKED,FRAUD
txn_fde49b22,user_9252,30651.11,89,7540,True,BLOCKED,FRAUD
txn_de267ca9,user_7763,14608.96,89,1193,True,BLOCKED,FRAUD
txn_1485e3d3,user_9092,33577.05,86,8821,True,BLOCKED,FRAUD
txn_921ee951,user_8499,21974.03,99,5733,True,BLOCKED,FRAUD
txn_5fcaaa8c,user_2271,6384.89,91,7146,True,BLOCKED,FRAUD
txn_fc28a767,user_4934,40526.52,85,9250,True,BLOCKED,FRAUD
txn_ccea92fd,user_7457,35265.66,64,127,False,BLOCKED,LEGITIMATE
txn_953a1a22,user_4238,36510.01,62,385,True,BLOCKED,LEGITIMATE
txn_0b7c1c99,user_3333,37049.99,93,2297,True,BLOCKED,FRAUD
txn_72332820,user_9116,23422.2,90,3335,True,BLOCKED,FRAUD
txn_5046fe87,user_8868,4546.18,85,4478,True,BLOCKED,FRAUD
txn_3f14f163,user_9586,23426.48,88,6082,True,BLOCKED,FRAUD
txn_9d033508,user_7920,20052.32,95,4166,True,BLOCKED,FRAUD
txn_9ec1799f,user_7553,5723.56,95,1256,True,BLOCKED,FRAUD
txn_9e292d25,user_2745,9379.66,87,4402,True,BLOCKED,FRAUD
txn_31ebee7c,user_9543,42506.84,92,4314,True,BLOCKED,FRAUD
txn_6fff8928,user_7111,21545.87,89,8732,True,BLOCKED,FRAUD
txn_6ff41047,user_2539,18445.11,94,5631,True,BLOCKED,FRAUD
txn_2555aaf1,user_9435,3909.17,86,1800,True,BLOCKED,FRAUD
txn_cd570939,user_8325,43042.03,88,9290,True,BLOCKED,FRAUD
txn_a663b708,user_2502,12816.87,95,2315,True,BLOCKED,FRAUD
txn_242b5456,user_6606,9052.16,91,2812,True,BLOCKED,FRAUD
txn_fa14921f,user_3662,24168.73,89,9505,True,BLOCKED,FRAUD
txn_0d866180,user_7787,13322.73,87,8131,True,BLOCKED,FRAUD
txn_bdce2e41,user_7201,1673.73,72,435,True,BLOCKED,LEGITIMATE
txn_02159877,user_8768,26772.96,90,7445,True,BLOCKED,FRAUD
txn_f0c669e2,user_7034,10195.51,71,272,False,BLOCKED,LEGITIMATE
txn_13b3f537,user_8752,11852.84,83,244,False,BLOCKED,LEGITIMATE
txn_cb91a34c,user_4163,32253.22,98,1132,True,BLOCKED,FRAUD
txn_357fe98e,user_4870,45532.58,96,6835,True,BLOCKED,FRAUD
txn_17ee4c78,user_2960,4168.3,93,7864,True,BLOCKED,FRAUD
txn_02b0e339,user_4623,46625.79,80,300,True,BLOCKED,LEGITIMATE
txn_eac6d3fa,user_7070,29675.9,86,1486,True,BLOCKED,FRAUD
txn_59404177,user_7944,27681.98,61,289,True,BLOCKED,LEGITIMATE
txn_02bf15b8,user_7143,5807.74,89,6644,True,BLOCKED,FRAUD
txn_f216d24e,user_2284,49627.12,98,4678,True,BLOCKED,FRAUD
txn_9ce39e76,user_8000,35347.17,90,2822,True,BLOCKED,FRAUD
txn_91602661,user_8607,40684.62,65,469,False,BLOCKED,LEGITIMATE
txn_0c9cc2d4,user_5339,14660.54,97,3742,True,BLOCKED,FRAUD
txn_34917978,user_5388,44301.5,85,5490,True,BLOCKED,FRAUD
txn_034fc518,user_7354,12301.26,90,2509,True,BLOCKED,FRAUD
txn_6d2a3786,user_9076,37236.98,92,5590,True,BLOCKED,FRAUD
txn_7b75efe8,user_4348,635.03,60,289,False,BLOCKED,LEGITIMATE
txn_3f19afc5,user_6918,44926.86,96,8145,True,BLOCKED,FRAUD
txn_dfc57dcc,user_1900,35804.54,96,4177,True,BLOCKED,FRAUD
txn_5c9e4b48,user_4356,3515.8,94,1130,True,BLOCKED,FRAUD
txn_8a6ed23a,user_9623,28804.22,89,9097,True,BLOCKED,FRAUD
txn_73af5812,user_4109,2628.91,82,102,True,BLOCKED,LEGITIMATE
txn_fea78ce1,user_8890,28655.42,72,365,True,BLOCKED,LEGITIMATE
txn_21b36c93,user_9695,40463.64,98,1280,True,BLOCKED,FRAUD
txn_2e2cd8e2,user_8701,8790.8,87,9890,True,BLOCKED,FRAUD
txn_7111bab3,user_5537,44035.53,97,7946,True,BLOCKED,FRAUD
txn_d615bfa5,user_9625,43671.28,93,6070,True,BLOCKED,FRAUD
txn_bd37e6fb,user_8401,20198.75,98,2865,True,BLOCKED,FRAUD
txn_a102dd52,user_9332,6695.33,87,5390,True,BLOCKED,FRAUD
txn_714f8115,user_8385,42487.29,93,7486,True,BLOCKED,FRAUD
txn_35208e81,user_2408,49896.95,93,9492,True,BLOCKED,FRAUD
txn_61e05f5c,user_6659,25112.88,86,2082,True,BLOCKED,FRAUD
txn_63cdb938,user_8316,42876.87,97,7162,True,BLOCKED,FRAUD
txn_05f275ce,user_2141,30759.13,98,5310,True,BLOCKED,FRAUD
txn_3cb6a65c,user_1291,19660.33,97,9973,True,BLOCKED,FRAUD
txn_d8f07dad,user_3249,11730.31,72,219,False,BLOCKED,LEGITIMATE
txn_39d01f3e,user_7866,8219.06,87,2344,True,BLOCKED,FRAUD
txn_6de36968,user_2660,44644.83,80,313,False,BLOCKED,LEGITIMATE
txn_ecd62a40,user_5623,35694.86,85,6625,True,BLOCKED,FRAUD
txn_d15dee67,user_5015,29540.56,94,5016,True,BLOCKED,FRAUD
txn_9226c632,user_2814,43841.08,98,3024,True,BLOCKED,FRAUD
txn_5aac4283,user_5499,7365.02,97,3952,True,BLOCKED,FRAUD
txn_821b0925,user_7051,7399.27,90,4601,True,BLOCKED,FRAUD
txn_b76e0e54,user_2357,40701.36,74,51,True,BLOCKED,LEGITIMATE
txn_da16def9,user_6267,40426.2,89,1201,True,BLOCKED,FRAUD
txn_e59d706e,user_5565,38686.38,79,219,False,BLOCKED,LEGITIMATE
txn_a2e3d928,user_2195,29441.66,96,4224,True,BLOCKED,FRAUD
txn_ed10b6ae,user_9910,49210.62,97,9128,True,BLOCKED,FRAUD
txn_3c10c46a,user_8043,8021.26,90,1260,True,BLOCKED,FRAUD
txn_0db60199,user_3437,33068.39,94,4108,True,BLOCKED,FRAUD
txn_5895efcb,user_5465,37893.41,98,6664,True,BLOCKED,FRAUD
txn_27a7b8d2,user_4111,19013.38,98,5235,True,BLOCKED,FRAUD
txn_0d2660ec,user_5839,27287.64,92,6664,True,BLOCKED,FRAUD
txn_be70ede4,user_3689,28067.93,78,54,False,BLOCKED,LEGITIMATE
txn_6f1d3bd1,user_8981,32164.34,91,7973,True,BLOCKED,FRAUD
txn_119715d9,user_9376,2127.99,93,9700,True,BLOCKED,FRAUD
txn_18f94e70,user_9500,26395.02,84,163,False,BLOCKED,LEGITIMATE
txn_b9aca877,user_5981,2538.91,89,1278,True,BLOCKED,FRAUD
txn_3455e254,user_2931,27211.93,89,9575,True,BLOCKED,FRAUD
txn_9189fd97,user_3930,22497.63,69,341,False,BLOCKED,LEGITIMATE
txn_d9f1559f,user_9420,22448.79,89,6148,True,BLOCKED,FRAUD
txn_eee91725,user_9293,31871.44,98,9166,True,BLOCKED,FRAUD
txn_fb41db7a,user_3985,42122.39,90,3898,True,BLOCKED,FRAUD
txn_630a8f27,user_8437,47321.11,87,8487,True,BLOCKED,FRAUD
txn_7453b936,user_3587,3628.57,80,62,False,BLOCKED,LEGITIMATE
txn_6c04c652,user_1990,14560.42,91,2068,True,BLOCKED,FRAUD
txn_6174820c,user_9640,14996.65,95,3293,True,BLOCKED,FRAUD
txn_cf294df1,user_8316,8390.31,99,6459,True,BLOCKED,FRAUD
txn_04c0a0b2,user_1899,42052.51,75,210,False,BLOCKED,LEGITIMATE
txn_d8dad881,user_2994,21686.46,74,372,True,BLOCKED,LEGITIMATE
txn_b8e92a98,user_3186,4688.69,65,223,False,BLOCKED,LEGITIMATE
txn_919a6012,user_4979,10951.93,99,5202,True,BLOCKED,FRAUD
txn_bbc941db,user_2617,22841.29,87,9595,True,BLOCKED,FRAUD
txn_5664362b,user_4128,37121.86,67,146,True,BLOCKED,LEGITIMATE
txn_f47f22ab,user_9102,26073.85,79,411,True,BLOCKED,LEGITIMATE
txn_d44affd5,user_1031,42333.13,76,177,True,BLOCKED,LEGITIMATE
txn_bd7b8b33,user_6736,30797.48,89,8692,True,BLOCKED,FRAUD
